(611, 121, 57), 
(611, 5, 58), 
(612, 259, 53), 
(612, 260, 79), 
(612, 261, 90), 
(612, 262, 51), 
(612, 263, 98), 
(612, 10, 86), 
(614, 122, 65), 
(614, 123, 99), 
(614, 124, 92), 
(614, 125, 77), 
(614, 126, 67), 
(614, 10, 47), 
(615, 323, 78), 
(615, 324, 76), 
(615, 325, 58), 
(615, 322, 56), 
(616, 64, 99), 
(616, 65, 57), 
(616, 66, 65), 
(616, 67, 77), 
(616, 68, 63), 
(618, 273, 78), 
(618, 274, 82), 
(618, 275, 49), 
(618, 276, 59), 
(618, 10, 97), 
(619, 15, 73), 
(619, 16, 72), 
(619, 17, 44), 
(619, 18, 96), 
(620, 296, 70), 
(620, 297, 78), 
(620, 298, 67), 
(620, 299, 92), 
(620, 300, 62), 
(621, 74, 47), 
(621, 75, 66), 
(621, 76, 56), 
(621, 77, 62), 
(621, 10, 70), 
(622, 132, 81), 
(622, 133, 45), 
(622, 134, 85), 
(622, 135, 53), 
(622, 136, 80), 
(623, 5, 40), 
(623, 52, 93), 
(623, 53, 84), 
(623, 54, 94), 
(623, 55, 48), 
(624, 117, 41), 
(624, 118, 90), 
(624, 119, 75), 
(624, 161, 87), 
(624, 120, 78), 
(624, 121, 70), 
(624, 5, 85), 
(625, 202, 69), 
(625, 203, 82), 
(625, 204, 66), 
(625, 205, 97), 
(625, 206, 71), 
(626, 291, 60), 
(626, 292, 91), 
(626, 293, 92), 
(626, 294, 46), 
(626, 295, 92), 
(627, 44, 89), 
(627, 45, 75), 
(627, 46, 88), 
(628, 259, 64), 
(628, 260, 78), 
(628, 261, 59), 
(628, 262, 92), 
(628, 263, 57), 
(628, 10, 41), 
(629, 5, 44), 
(629, 34, 77), 
(629, 35, 49), 
(629, 36, 65), 
(629, 37, 44), 
(629, 38, 81), 
(630, 301, 63), 
(630, 302, 98), 
(630, 5, 52), 
(630, 177, 78), 
(630, 178, 87), 
(630, 180, 81), 
(630, 140, 67), 
(630, 141, 71), 
(630, 139, 83), 
(630, 316, 89), 
(631, 271, 74), 
(631, 160, 53), 
(631, 167, 58), 
(631, 5, 40), 
(631, 139, 92), 
(631, 140, 63), 
(631, 141, 76), 
(631, 177, 80), 
(631, 178, 61), 
(633, 127, 56), 
(633, 128, 91), 
(633, 129, 74), 
(633, 130, 57), 
(633, 131, 60), 
(635, 5, 48), 
(635, 98, 61), 
(635, 99, 94), 
(635, 100, 85), 
(635, 101, 75), 
(635, 102, 97), 
(635, 178, 62), 
(635, 177, 68), 
(637, 1, 61), 
(637, 2, 41), 
(637, 3, 59), 
(637, 4, 86), 
(637, 5, 90), 
(638, 333, 76), 
(639, 221, 46), 
(639, 222, 40), 
(639, 223, 62), 
(639, 224, 86), 
(639, 225, 63), 
(640, 127, 50), 
(640, 128, 49), 
(640, 129, 69), 
(640, 130, 95), 
(640, 131, 75), 
(642, 5, 40), 
(642, 177, 84), 
(642, 178, 78), 
(642, 180, 98), 
(642, 140, 63), 
(642, 141, 69), 
(642, 139, 67), 
(642, 316, 43), 
(643, 236, 73), 
(643, 237, 41), 
(643, 238, 83), 
(644, 271, 80), 
(644, 5, 54), 
(644, 179, 91), 
(644, 180, 52), 
(644, 178, 45), 
(644, 139, 58), 
(644, 138, 48), 
(644, 161, 41), 
(644, 272, 46), 
(645, 202, 93), 
(645, 203, 93), 
(645, 204, 52), 
(645, 205, 69), 
(645, 206, 44), 
(646, 253, 60), 
(646, 254, 66), 
(646, 255, 53), 
(647, 132, 47), 
(647, 133, 67), 
(647, 134, 76), 
(647, 135, 72), 
(647, 136, 73), 
(648, 277, 48), 
(648, 278, 49), 
(648, 279, 90), 
(648, 280, 73), 
(649, 236, 69), 
(649, 237, 50), 
(649, 238, 55), 
(651, 207, 50), 
(651, 208, 64), 
(651, 209, 42), 
(651, 210, 53), 
(651, 211, 82), 
(652, 309, 46), 
(652, 310, 41), 
(652, 311, 79), 
(652, 312, 93), 
(654, 259, 84), 
(654, 260, 42), 
(654, 261, 47), 
(654, 262, 45), 
(654, 263, 84), 
(654, 10, 82), 
(655, 132, 80), 
(655, 133, 57), 
(655, 134, 76), 
(655, 135, 94), 
(655, 136, 83), 
(656, 10, 95), 
(656, 56, 42), 
(656, 57, 76), 
(656, 58, 46), 
(656, 59, 61), 
(657, 83, 89), 
(657, 84, 91), 
(657, 85, 71), 
(657, 86, 48), 
(657, 87, 68), 
(658, 127, 70), 
(658, 128, 55), 
(658, 129, 56), 
(658, 130, 95), 
(658, 131, 49), 
(659, 277, 64), 
(659, 278, 91), 
(659, 279, 61), 
(659, 280, 64), 
(660, 127, 59), 
(660, 128, 93), 
(660, 129, 40), 
(660, 130, 57), 
(660, 131, 65), 
(662, 10, 80), 
(662, 197, 60), 
(662, 198, 90), 
(662, 199, 62), 
(662, 200, 43), 
(662, 201, 64), 
(663, 117, 71), 
(663, 118, 46), 
(663, 119, 83), 
(663, 161, 54), 
(663, 120, 51), 
(663, 121, 41), 
(663, 5, 81), 
(664, 127, 59), 
(664, 128, 78), 
(664, 129, 81), 
(664, 130, 50), 
(664, 131, 84), 
(666, 78, 51), 
(666, 79, 62), 
(666, 80, 51), 
(666, 81, 84), 
(666, 82, 96), 
(667, 245, 99), 
(667, 246, 45), 
(667, 247, 62), 
(667, 248, 75), 
(667, 10, 74), 
(668, 296, 80), 
(668, 297, 96), 
(668, 298, 79), 
(668, 299, 59), 
(668, 300, 78), 
(669, 304, 46), 
(669, 10, 58), 
(669, 287, 69), 
(669, 289, 69), 
(669, 186, 82), 
(670, 19, 51), 
(670, 5, 69), 
(670, 20, 85), 
(670, 21, 93), 
(670, 22, 96), 
(671, 187, 86), 
(671, 188, 63), 
(671, 189, 93), 
(671, 190, 88), 
(671, 191, 77), 
(672, 132, 77), 
(672, 133, 65), 
(672, 134, 84), 
(672, 135, 86), 
(672, 136, 90), 
(673, 240, 57), 
(673, 241, 47), 
(673, 242, 51), 
(673, 243, 41), 
(673, 244, 73), 
(673, 5, 95), 
(674, 19, 80), 
(674, 5, 55), 
(674, 20, 94), 
(674, 21, 75), 
(674, 22, 96), 
(675, 256, 45), 
(675, 257, 81), 
(675, 258, 85), 
(675, 5, 94), 
(675, 177, 97), 
(675, 179, 70), 
(676, 127, 66), 
(676, 128, 57), 
(676, 129, 46), 
(676, 130, 88), 
(676, 131, 53), 
(677, 286, 58), 
(677, 287, 91), 
(677, 288, 75), 
(677, 289, 86), 
(677, 10, 67), 
(678, 10, 51), 
(678, 39, 72), 
(678, 40, 68), 
(678, 41, 69), 
(678, 42, 84), 
(678, 43, 99), 
(679, 323, 81), 
(679, 324, 48), 
(679, 325, 76), 
(679, 322, 98), 
(680, 309, 63), 
(680, 310, 44), 
(680, 311, 76), 
(680, 312, 71), 
(681, 268, 85), 
(681, 269, 94), 
(681, 270, 66), 
(682, 117, 73), 
(682, 118, 95), 
(682, 119, 70), 
(682, 161, 82), 
(682, 120, 75), 
(682, 121, 98), 
(682, 5, 86), 
(683, 11, 96), 
(683, 12, 62), 
(683, 13, 69), 
(683, 14, 54), 
(684, 221, 62), 
(684, 222, 75), 
(684, 223, 42), 
(684, 224, 40), 
(684, 225, 74), 
(685, 202, 79), 
(685, 203, 91), 
(685, 204, 47), 
(685, 205, 75), 
(685, 206, 66), 
(686, 5, 50), 
(686, 177, 65), 
(686, 178, 78), 
(686, 180, 69), 
(686, 140, 84), 
(686, 141, 54), 
(686, 139, 80), 
(686, 316, 82), 
(687, 146, 78), 
(687, 147, 72), 
(687, 148, 52), 
(687, 149, 84), 
(689, 245, 63), 
(689, 246, 65), 
(689, 247, 72), 
(689, 248, 70), 
(689, 10, 89), 
(690, 5, 94), 
(690, 52, 77), 
(690, 53, 71), 
(690, 54, 55), 
(690, 55, 47), 
(691, 5, 76), 
(691, 177, 75), 
(691, 178, 43), 
(691, 180, 62), 
(691, 140, 87), 
(691, 141, 49), 
(691, 139, 59), 
(691, 316, 90), 
(692, 29, 85), 
(692, 30, 83), 
(692, 31, 93), 
(692, 32, 61), 
(693, 10, 56), 
(693, 23, 76), 
(693, 24, 92), 
(693, 25, 93), 
(694, 117, 76), 
(694, 118, 43), 
(694, 119, 80), 
(694, 161, 65), 
(694, 120, 53), 
(694, 121, 46), 
(694, 5, 67), 
(695, 26, 58), 
(695, 27, 71), 
(695, 28, 79), 
(696, 273, 42), 
(696, 274, 40), 
(696, 275, 41), 
(696, 276, 77), 
(696, 10, 95), 
(697, 117, 65), 
(697, 118, 82), 
(697, 119, 55), 
(697, 161, 77), 
(697, 120, 43), 
(697, 121, 52), 
(697, 5, 52), 
(698, 232, 87), 
(698, 233, 63), 
(698, 234, 68), 
(698, 235, 93), 
(699, 172, 63), 
(699, 173, 44), 
(699, 174, 56), 
(699, 175, 99), 
(699, 176, 50), 
(700, 122, 99), 
(700, 123, 85), 
(700, 124, 44), 
(700, 125, 40), 
(700, 126, 44), 
(700, 10, 84), 
(701, 122, 87), 
(701, 123, 45), 
(701, 124, 40), 
(701, 125, 52), 
(701, 126, 69), 
(701, 10, 93), 
(702, 10, 52), 
(702, 23, 72), 
(702, 24, 59), 
(702, 25, 94), 
(703, 326, 50), 
(703, 327, 48), 
(703, 328, 83), 
(703, 329, 55), 
(703, 330, 81), 
(703, 331, 46), 
(703, 332, 41), 
(704, 112, 74), 
(704, 113, 69), 
(704, 114, 77), 
(704, 116, 75), 
(705, 271, 44), 
(705, 160, 49), 
(705, 167, 66), 
(705, 5, 51), 
(705, 139, 83), 
(705, 140, 85), 
(705, 141, 45), 
(705, 177, 80), 
(705, 178, 59), 
(706, 47, 96), 
(706, 48, 49), 
(706, 49, 92), 
(706, 50, 64), 
(706, 51, 68), 
(707, 127, 61), 
(707, 128, 72), 
(707, 129, 86), 
(707, 130, 83), 
(707, 131, 74), 
(708, 315, 47), 
(708, 316, 42), 
(708, 177, 86), 
(708, 178, 63), 
(708, 5, 84), 
(709, 236, 99), 
(709, 237, 52), 
(709, 238, 77), 
(710, 323, 74), 
(710, 324, 46), 
(710, 325, 45), 
(710, 322, 66), 
(711, 245, 54), 
(711, 246, 72), 
(711, 247, 59), 
(711, 248, 41), 
(711, 10, 66), 
(712, 132, 82), 
(712, 133, 48), 
(712, 134, 89), 
(712, 135, 73), 
(712, 136, 84), 
(713, 155, 82), 
(713, 156, 48), 
(713, 157, 99), 
(713, 158, 91), 
(713, 159, 55), 
(715, 207, 84), 
(715, 208, 79), 
(715, 209, 60), 
(715, 210, 53), 
(715, 211, 82), 
(716, 216, 72), 
(716, 217, 79), 
(716, 218, 65), 
(716, 220, 94), 
(717, 291, 79), 
(717, 292, 96), 
(717, 293, 69), 
(717, 294, 79), 
(717, 295, 65), 
(718, 10, 96), 
(718, 39, 72), 
(718, 40, 48), 
(718, 41, 56), 
(718, 42, 64), 
(718, 43, 90), 
(719, 26, 63), 
(719, 27, 62), 
(719, 28, 95), 
(720, 155, 55), 
(720, 156, 65), 
(720, 157, 81), 
(720, 158, 70), 
(720, 159, 57), 
(721, 19, 45), 
(721, 5, 45), 
(721, 20, 99), 
(721, 21, 55), 
(721, 22, 44), 
(722, 33, 46), 
(723, 117, 95), 
(723, 118, 77), 
(723, 119, 41), 
(723, 161, 67), 
(723, 120, 85), 
(723, 121, 85), 
(723, 5, 92), 
(725, 132, 41), 
(725, 133, 68), 
(725, 134, 71), 
(725, 135, 72), 
(725, 136, 93), 
(726, 5, 52), 
(726, 177, 69), 
(726, 178, 87), 
(726, 180, 55), 
(726, 140, 59), 
(726, 141, 83), 
(726, 139, 84), 
(726, 316, 98), 
(727, 150, 78), 
(727, 151, 63), 
(727, 152, 99), 
(727, 153, 70), 
(727, 154, 62), 
(728, 228, 63), 
(728, 229, 63), 
(728, 230, 62), 
(728, 10, 68), 
(729, 212, 47), 
(729, 5, 53), 
(729, 177, 40), 
(729, 178, 59), 
(729, 180, 47), 
(730, 253, 43), 
(730, 254, 66), 
(730, 255, 92), 
(731, 142, 86), 
(731, 143, 56), 
(731, 144, 94), 
(731, 145, 60), 
(731, 10, 49), 
(732, 29, 52), 
(732, 30, 92), 
(732, 31, 40), 
(732, 32, 60), 
(733, 78, 93), 
(733, 79, 51), 
(733, 80, 86), 
(733, 81, 55), 
(733, 82, 99), 
(734, 122, 66), 
(734, 123, 48), 
(734, 124, 72), 
(734, 125, 55), 
(734, 126, 65), 
(734, 10, 53), 
(735, 10, 71), 
(735, 56, 48), 
(735, 57, 79), 
(735, 58, 81), 
(735, 59, 48), 
(736, 127, 73), 
(736, 128, 61), 
(736, 129, 71), 
(736, 130, 64), 
(736, 131, 41), 
(737, 33, 91), 
(739, 44, 59), 
(739, 45, 55), 
(739, 46, 68), 
(740, 10, 98), 
(740, 23, 72), 
(740, 24, 58), 
(740, 25, 62), 
(741, 19, 92), 
(741, 5, 45), 
(741, 20, 54), 
(741, 21, 83), 
(741, 22, 64), 
(742, 122, 45), 
(742, 123, 61), 
(742, 124, 52), 
(742, 125, 43), 
(742, 126, 82), 
(742, 10, 89), 
(743, 122, 44), 
(743, 123, 74), 
(743, 124, 63), 
(743, 125, 91), 
(743, 126, 65), 
(743, 10, 90), 
(744, 291, 55), 
(744, 292, 94), 
(744, 293, 51), 
(744, 294, 66), 
(744, 295, 85), 
(745, 69, 91), 
(745, 70, 78), 
(745, 71, 95), 
(745, 72, 99), 
(745, 73, 60), 
(745, 5, 68), 
(745, 177, 78), 
(745, 178, 70), 
(746, 253, 82), 
(746, 254, 57), 
(746, 255, 95), 
(747, 132, 44), 
(747, 133, 47), 
(747, 134, 60), 
(747, 135, 97), 
(747, 136, 85), 
(748, 259, 94), 
(748, 260, 76), 
(748, 261, 93), 
(748, 262, 75), 
(748, 263, 76), 
(748, 10, 73), 
(749, 236, 80), 
(749, 237, 62), 
(749, 238, 97), 
(751, 6, 83), 
(751, 7, 94), 
(751, 8, 46), 
(751, 9, 89), 
(751, 10, 53), 
(752, 240, 83), 
(752, 241, 77), 
(752, 242, 92), 
(752, 243, 92), 
(752, 244, 91), 
(752, 5, 90), 
(753, 309, 77), 
(753, 310, 60), 
(753, 311, 83), 
(753, 312, 77), 
(754, 236, 91), 
(754, 237, 57), 
(754, 238, 77), 
(755, 64, 80), 
(755, 65, 97), 
(755, 66, 77), 
(755, 67, 96), 
(755, 68, 56), 
(756, 286, 77), 
(756, 287, 56), 
(756, 288, 60), 
(756, 289, 40), 
(756, 10, 50), 
(757, 74, 42), 
(757, 75, 73), 
(757, 76, 74), 
(757, 77, 97), 
(757, 10, 46), 
(761, 127, 95), 
(761, 128, 71), 
(761, 129, 78), 
(761, 130, 50), 
(761, 131, 56), 
(762, 264, 92), 
(762, 265, 85), 
(762, 266, 90), 
(762, 267, 79), 
(763, 60, 88), 
(763, 61, 42), 
(763, 62, 73), 
(763, 63, 83), 
(764, 112, 63), 
(764, 113, 47), 
(764, 114, 50), 
(764, 116, 92), 
(766, 10, 42), 
(766, 182, 94), 
(766, 183, 75), 
(766, 18, 98), 
(766, 185, 68), 
(766, 186, 94), 
(767, 301, 94), 
(767, 302, 63), 
(767, 5, 84), 
(767, 177, 94), 
(767, 178, 91), 
(767, 180, 57), 
(767, 140, 88), 
(767, 141, 94), 
(767, 139, 59), 
(767, 316, 47), 
(768, 112, 57), 
(768, 113, 96), 
(768, 114, 63), 
(768, 116, 44), 
(769, 333, 48), 
(773, 228, 43), 
(773, 229, 74), 
(773, 230, 80), 
(773, 10, 99), 
(774, 142, 97), 
(774, 143, 94), 
(774, 144, 85), 
(774, 145, 55), 
(774, 10, 69), 
(775, 10, 67), 
(775, 56, 94), 
(775, 57, 55), 
(775, 58, 81), 
(775, 59, 90), 
(776, 10, 81), 
(776, 23, 98), 
(776, 24, 87), 
(776, 25, 95), 
(777, 74, 52), 
(777, 75, 76), 
(777, 76, 91), 
(777, 77, 94), 
(777, 10, 60), 
(778, 256, 88), 
(778, 257, 67), 
(778, 258, 63), 
(778, 5, 58), 
(778, 177, 64), 
(778, 179, 48), 
(779, 286, 40), 
(779, 287, 55), 
(779, 288, 63), 
(779, 289, 77), 
(779, 10, 65), 
(780, 26, 42), 
(780, 27, 59), 
(780, 28, 98), 
(781, 296, 83), 
(781, 297, 85), 
(781, 298, 94), 
(781, 299, 69), 
(781, 300, 72), 
(784, 249, 83), 
(784, 250, 65), 
(784, 251, 64), 
(784, 252, 64), 
(785, 5, 59), 
(785, 34, 90), 
(785, 35, 80), 
(785, 36, 53), 
(785, 37, 83), 
(785, 38, 55), 
(786, 117, 52), 
(786, 118, 56), 
(786, 119, 50), 
(786, 161, 92), 
(786, 120, 72), 
(786, 121, 80), 
(786, 5, 56), 
(787, 122, 85), 
(787, 123, 84), 
(787, 124, 45), 
(787, 125, 67), 
(787, 126, 95), 
(787, 10, 90), 
(789, 256, 69), 
(789, 257, 98), 
(789, 258, 80), 
(789, 5, 76), 
(789, 177, 80), 
(789, 179, 49), 
(790, 232, 57), 
(790, 233, 46), 
(790, 234, 51), 
(790, 235, 80), 
(791, 216, 42), 
(791, 217, 44), 
(791, 218, 90), 
(791, 220, 59), 
(792, 296, 90), 
(792, 297, 59), 
(792, 298, 83), 
(792, 299, 69), 
(792, 300, 45), 
(793, 132, 87), 
(793, 133, 53), 
(793, 134, 66), 
(793, 135, 91), 
(793, 136, 72), 
(794, 127, 53), 
(794, 128, 92), 
(794, 129, 78), 
(794, 130, 60), 
(794, 131, 56), 
(795, 291, 64), 
(795, 292, 41), 
(795, 293, 61), 
(795, 294, 69), 
(795, 295, 53), 
(796, 187, 97), 
(796, 188, 69), 
(796, 189, 88), 
(796, 190, 80), 
(796, 191, 84), 
(797, 19, 76), 
(797, 5, 49), 
(797, 20, 49), 
(797, 21, 90), 
(797, 22, 53), 
(798, 271, 75), 
(798, 5, 62), 
(798, 177, 78), 
(798, 178, 75), 
(798, 179, 85), 
(798, 180, 52), 
(798, 181, 61), 
(798, 139, 89), 
(798, 140, 40), 
(798, 141, 58), 
(799, 291, 43), 
(799, 292, 96), 
(799, 293, 73), 
(799, 294, 44), 
(799, 295, 87), 
(800, 232, 80), 
(800, 233, 59), 
(800, 234, 97), 
(800, 235, 53), 
(802, 226, 40), 
(802, 227, 84), 
(802, 5, 82), 
(803, 202, 67), 
(803, 203, 91), 
(803, 204, 83), 
(803, 205, 84), 
(803, 206, 52), 
(804, 253, 41), 
(804, 254, 55), 
(804, 255, 71), 
(805, 228, 54), 
(805, 229, 57), 
(805, 230, 93), 
(805, 10, 58), 
(806, 216, 42), 
(806, 217, 86), 
(806, 218, 45), 
(806, 220, 87), 
(807, 226, 67), 
(807, 227, 53), 
(807, 5, 55), 
(808, 122, 96), 
(808, 123, 73), 
(808, 124, 96), 
(808, 125, 47), 
(808, 126, 55), 
(808, 10, 56), 
(809, 132, 40), 
(809, 133, 63), 
(809, 134, 56), 
(809, 135, 72), 
(809, 136, 67), 
(810, 15, 74), 
(810, 16, 85), 
(810, 17, 75), 
(810, 18, 43), 
(811, 296, 95), 
(811, 297, 83), 
(811, 298, 93), 
(811, 299, 94), 
(811, 300, 64), 
(812, 5, 61), 
(812, 34, 81), 
(812, 35, 94), 
(812, 36, 96), 
(812, 37, 85), 
(812, 38, 43), 
(813, 245, 98), 
(813, 246, 57), 
(813, 247, 78), 
(813, 248, 86), 
(813, 10, 47), 
(814, 291, 42), 
(814, 292, 84), 
(814, 293, 40), 
(814, 294, 61), 
(814, 295, 91), 
(815, 122, 75), 
(815, 123, 94), 
(815, 124, 95), 
(815, 125, 67), 
(815, 126, 42), 
(815, 10, 88), 
(816, 167, 88), 
(816, 168, 74), 
(816, 169, 56), 
(816, 170, 99), 
(816, 171, 87), 
(817, 5, 48), 
(817, 52, 79), 
(817, 53, 44), 
(817, 54, 60), 
(817, 55, 50), 
(818, 5, 64), 
(818, 52, 68), 
(818, 53, 92), 
(818, 54, 57), 
(818, 55, 53), 
(819, 172, 40), 
(819, 173, 94), 
(819, 174, 49), 
(819, 175, 46), 
(819, 176, 84), 
(820, 286, 88), 
(820, 287, 53), 
(820, 288, 81), 
(820, 289, 67), 
(820, 10, 80), 
(821, 83, 66), 
(821, 84, 65), 
(821, 85, 73), 
(821, 86, 51), 
(821, 87, 46), 
(822, 207, 66), 
(822, 208, 59), 
(822, 209, 98), 
(822, 210, 67), 
(822, 211, 91), 
(823, 122, 49), 
(823, 123, 41), 
(823, 124, 78), 
(823, 125, 46), 
(823, 126, 93), 
(823, 10, 74), 
(824, 277, 48), 
(824, 278, 95), 
(824, 279, 43), 
(824, 280, 43), 
(825, 315, 64), 
(825, 316, 85), 
(825, 177, 50), 
(825, 178, 42), 
(825, 5, 53), 
(826, 273, 67), 
(826, 274, 84), 
(826, 275, 95), 
(826, 276, 58), 
(826, 10, 93), 
(827, 317, 98), 
(827, 318, 60), 
(827, 319, 75), 
(827, 320, 52), 
(827, 321, 83), 
(828, 291, 98), 
(828, 292, 68), 
(828, 293, 85), 
(828, 294, 42), 
(828, 295, 73), 
(830, 259, 89), 
(830, 260, 93), 
(830, 261, 83), 
(830, 262, 55), 
(830, 263, 40), 
(830, 10, 68), 
(832, 240, 78), 
(832, 241, 81), 
(832, 242, 70), 
(832, 243, 68), 
(832, 244, 97), 
(832, 5, 56), 
(833, 232, 83), 
(833, 233, 74), 
(833, 234, 83), 
(833, 235, 94), 
(834, 271, 67), 
(834, 5, 53), 
(834, 179, 42), 
(834, 180, 68), 
(834, 178, 77), 
(834, 139, 44), 
(834, 138, 80), 
(834, 161, 75), 
(834, 272, 98), 
(835, 74, 40), 
(835, 75, 44), 
(835, 76, 93), 
(835, 77, 45), 
(835, 10, 87), 
(836, 323, 92), 
(836, 324, 95), 
(836, 325, 71), 
(836, 322, 69), 
(837, 309, 79), 
(837, 310, 83), 
(837, 311, 98), 
(837, 312, 86), 
(838, 259, 95), 
(838, 260, 87), 
(838, 261, 82), 
(838, 262, 95), 
(838, 263, 79), 
(838, 10, 74), 
(839, 249, 98), 
(839, 250, 86), 
(839, 251, 95), 
(839, 252, 86), 
(840, 277, 57), 
(840, 278, 45), 
(840, 279, 80), 
(840, 280, 54), 
(841, 117, 60), 
(841, 118, 68), 
(841, 119, 75), 
(841, 161, 82), 
(841, 120, 93), 
(841, 121, 43), 
(841, 5, 74), 
(842, 127, 95), 
(842, 128, 71), 
(842, 129, 51), 
(842, 130, 62), 
(842, 131, 69), 
(844, 253, 81), 
(844, 254, 64), 
(844, 255, 95), 
(845, 253, 62), 
(845, 254, 92), 
(845, 255, 60), 
(846, 226, 47), 
(846, 227, 75), 
(846, 5, 75), 
(848, 122, 62), 
(848, 123, 62), 
(848, 124, 58), 
(848, 125, 57), 
(848, 126, 51), 
(848, 10, 40), 
(850, 64, 67), 
(850, 65, 50), 
(850, 66, 99), 
(850, 67, 78), 
(850, 68, 61), 
(852, 132, 95), 
(852, 133, 72), 
(852, 134, 52), 
(852, 135, 88), 
(852, 136, 88), 
(853, 305, 99), 
(853, 306, 66), 
(853, 307, 46), 
(853, 308, 59), 
(854, 301, 79), 
(854, 302, 92), 
(854, 5, 70), 
(854, 177, 86), 
(854, 178, 88), 
(854, 180, 96), 
(854, 140, 79), 
(854, 141, 91), 
(854, 139, 52), 
(854, 316, 45), 
(856, 212, 40), 
(856, 5, 77), 
(856, 177, 57), 
(856, 178, 81), 
(856, 180, 43), 
(857, 5, 58), 
(857, 52, 42), 
(857, 53, 48), 
(857, 54, 83), 
(857, 55, 99), 
(858, 213, 80), 
(858, 214, 67), 
(858, 215, 75), 
(858, 10, 87), 
(860, 240, 45), 
(860, 241, 81), 
(860, 242, 61), 
(860, 243, 43), 
(860, 244, 63), 
(860, 5, 72), 
(861, 236, 45), 
(861, 237, 95), 
(861, 238, 85), 
(862, 192, 73), 
(862, 193, 85), 
(862, 194, 95), 
(862, 195, 52), 
(862, 196, 49), 
(863, 271, 54), 
(863, 5, 59), 
(863, 179, 72), 
(863, 180, 95), 
(863, 178, 71), 
(863, 139, 55), 
(863, 138, 74), 
(863, 161, 87), 
(863, 272, 68), 
(864, 187, 43), 
(864, 188, 62), 
(864, 189, 55), 
(864, 190, 83), 
(864, 191, 95), 
(867, 333, 98), 
(868, 6, 57), 
(868, 7, 66), 
(868, 8, 56), 
(868, 9, 93), 
(868, 10, 75), 
(869, 1, 88), 
(869, 2, 93), 
(869, 3, 70), 
(869, 4, 81), 
(869, 5, 78), 
(870, 333, 43), 
(871, 249, 97), 
(871, 250, 95), 
(871, 251, 98), 
(871, 252, 78), 
(872, 122, 85), 
(872, 123, 92), 
(872, 124, 62), 
(872, 125, 49), 
(872, 126, 74), 
(872, 10, 40), 
(873, 155, 66), 
(873, 156, 46), 
(873, 157, 49), 
(873, 158, 77), 
(873, 159, 71), 
(874, 271, 73), 
(874, 160, 91), 
(874, 167, 78), 
(874, 5, 54), 
(874, 139, 94), 
(874, 140, 98), 
(874, 141, 96), 
(874, 177, 80), 
(874, 178, 48), 
(875, 256, 88), 
(875, 257, 88), 
(875, 258, 94), 
(875, 5, 74), 
(875, 177, 59), 
(875, 179, 55), 
(876, 10, 42), 
(876, 39, 58), 
(876, 40, 82), 
(876, 41, 82), 
(876, 42, 97), 
(876, 43, 64), 
(877, 236, 42), 
(877, 237, 88), 
(877, 238, 68), 
(879, 83, 65), 
(879, 84, 52), 
(879, 85, 54), 
(879, 86, 46), 
(879, 87, 80), 
(880, 10, 54), 
(880, 162, 95), 
(880, 163, 71), 
(880, 164, 45), 
(880, 165, 90), 
(880, 166, 94), 
(881, 112, 78), 
(881, 113, 55), 
(881, 114, 68), 
(881, 116, 78), 
(882, 277, 89), 
(882, 278, 46), 
(882, 279, 89), 
(882, 280, 66), 
(883, 132, 47), 
(883, 133, 63), 
(883, 134, 62), 
(883, 135, 44), 
(883, 136, 95), 
(884, 44, 99), 
(884, 45, 72), 
(884, 46, 46), 
(885, 132, 70), 
(885, 133, 60), 
(885, 134, 78), 
(885, 135, 84), 
(885, 136, 44), 
(886, 10, 87), 
(886, 23, 64), 
(886, 24, 86), 
(886, 25, 80), 
(887, 29, 73), 
(887, 30, 65), 
(887, 31, 88), 
(887, 32, 52), 
(889, 122, 63), 
(889, 123, 84), 
(889, 124, 99), 
(889, 125, 62), 
(889, 126, 97), 
(889, 10, 60), 
(890, 10, 94), 
(890, 23, 92), 
(890, 24, 92), 
(890, 25, 79), 
(891, 33, 87), 
(892, 64, 78), 
(892, 65, 99), 
(892, 66, 46), 
(892, 67, 59), 
(892, 68, 49), 
(894, 296, 76), 
(894, 297, 42), 
(894, 298, 69), 
(894, 299, 59), 
(894, 300, 45), 
(895, 236, 70), 
(895, 237, 75), 
(895, 238, 92), 
(896, 5, 44), 
(896, 177, 97), 
(896, 178, 92), 
(896, 180, 44), 
(896, 140, 80), 
(896, 141, 80), 
(896, 139, 84), 
(896, 316, 57), 
(897, 10, 96), 
(897, 56, 50), 
(897, 57, 84), 
(897, 58, 50), 
(897, 59, 48), 
(898, 333, 97), 
(899, 271, 63), 
(899, 5, 78), 
(899, 179, 80), 
(899, 180, 94), 
(899, 178, 58), 
(899, 139, 80), 
(899, 138, 54), 
(899, 161, 73), 
(899, 272, 66), 
(900, 132, 85), 
(900, 133, 47), 
(900, 134, 92), 
(900, 135, 96), 
(900, 136, 63), 
(901, 286, 58), 
(901, 287, 40), 
(901, 288, 48), 
(901, 289, 57), 
(901, 10, 78), 
(902, 122, 67), 
(902, 123, 60), 
(902, 124, 83), 
(902, 125, 86), 
(902, 126, 75), 
(902, 10, 66), 
(903, 19, 49), 
(903, 5, 70), 
(903, 20, 60), 
(903, 21, 96), 
(903, 22, 93), 
(904, 47, 97), 
(904, 48, 69), 
(904, 49, 73), 
(904, 50, 98), 
(904, 51, 95), 
(906, 155, 55), 
(906, 156, 54), 
(906, 157, 85), 
